id,gender,age,education,work_experience,H_self,E_self,A_self,C_self,g_level,H_self_centered,E_self_centered,A_self_centered,C_self_centered,self_mean,self_std,self_max,self_min,self_range,H_minus_E,H_minus_A,H_minus_C,E_minus_A,E_minus_C,A_minus_C
6010d8a55ccbc64789fcbd03,3,33.3,4,17.4,3.75,3.25,3.8125,3.8125,2,0.375,0.125,0.40625,0.40625,0.328125,0.13621559198564606,0.40625,0.125,0.28125,0.25,-0.03125,-0.03125,-0.28125,-0.28125,0.0
6104b1c50f6057c1d8a6e3a6,2,27.0,5,6.8,4.25,3.5625,3.625,3.5625,2,0.625,0.28125,0.3125,0.28125,0.375,0.16731644171051052,0.625,0.28125,0.34375,0.34375,0.3125,0.34375,-0.03125,0.0,0.03125
6387f4bcdf5c22093c240bf6,2,55.2,4,25.0,4.0625,3.625,3.3125,3.625,1,0.53125,0.3125,0.15625,0.3125,0.328125,0.15415258944738272,0.53125,0.15625,0.375,0.21875,0.375,0.21875,0.15625,0.0,-0.15625
63852fbf95d78ba25b99005e,2,55.0,4,34.3,4.25,3.3125,3.0625,4.5,3,0.625,0.15625,0.03125,0.75,0.390625,0.3503160775166716,0.75,0.03125,0.71875,0.46875,0.59375,-0.125,0.125,-0.59375,-0.71875
63615e6f289af113029ab58b,1,35.4,5,13.8,2.75,3.0,3.0,4.0625,1,-0.125,0.0,0.0,0.53125,0.1015625,0.2924561487784679,0.53125,-0.125,0.65625,-0.125,-0.125,-0.65625,0.0,-0.53125,-0.53125
62cbf51439a76e8fccd8a495,2,58.3,3,31.0,3.9375,3.604166667,3.5625,4.375,1,0.46875,0.30208333349999994,0.28125,0.6875,0.434895833375,0.1881499152544137,0.6875,0.28125,0.40625,0.16666666650000006,0.1875,-0.21875,0.02083333349999994,-0.38541666650000006,-0.40625
5eec8774ff59de0009913a65,2,65.0,4,30.0,5.0,2.625,3.125,4.5,2,1.0,-0.1875,0.0625,0.75,0.40625,0.5601804024895314,1.0,-0.1875,1.1875,1.1875,0.9375,0.25,-0.25,-0.9375,-0.6875
5aa3609e6475f90001a04905,1,26.3,4,8.1,3.3125,3.4375,4.3125,3.625,2,0.15625,0.21875,0.65625,0.3125,0.3359375,0.22298723571466297,0.65625,0.15625,0.5,-0.0625,-0.5,-0.15625,-0.4375,-0.09375,0.34375
5e74ff093115e00576f0187c,1,34.2,3,14.6,3.6875,2.4375,4.0,4.3125,3,0.34375,-0.28125,0.5,0.65625,0.3046875,0.41093056869946615,0.65625,-0.28125,0.9375,0.625,-0.15625,-0.3125,-0.78125,-0.9375,-0.15625
60abdc82ec2d1e548b986424,1,60.2,5,40.0,3.8125,2.875,3.4375,4.1875,2,0.40625,-0.0625,0.21875,0.59375,0.2890625,0.2799448885495143,0.59375,-0.0625,0.65625,0.46875,0.1875,-0.1875,-0.28125,-0.65625,-0.375
62c0e760fe5cc4964a774900,1,45.6,3,30.2,3.9375,3.4375,2.375,2.9375,1,0.46875,0.21875,-0.3125,-0.03125,0.0859375,0.33499747356012505,0.46875,-0.3125,0.78125,0.25,0.78125,0.5,0.53125,0.25,-0.28125
5adef850eb60400001539109,1,25.0,3,1.1,2.6875,2.5625,3.25,4.0,3,-0.15625,-0.21875,0.125,0.5,0.0625,0.32775276505317236,0.5,-0.21875,0.71875,0.0625,-0.28125,-0.65625,-0.34375,-0.71875,-0.375
6390a0e1aa5654301da0c865,2,55.0,2,39.8,3.75,3.5,3.6875,4.0625,1,0.375,0.25,0.34375,0.53125,0.375,0.11692679333668567,0.53125,0.25,0.28125,0.125,0.03125,-0.15625,-0.09375,-0.28125,-0.1875
571f8b7d936f5f0009c6d7c9,2,59.6,3,40.0,4.125,3.3125,3.75,4.4375,1,0.5625,0.15625,0.375,0.71875,0.453125,0.2427329207860634,0.71875,0.15625,0.5625,0.40625,0.1875,-0.15625,-0.21875,-0.5625,-0.34375
602bff07a6fada440d3c4f6b,1,50.0,3,29.9,3.375,2.5625,3.1875,3.625,1,0.1875,-0.21875,0.09375,0.3125,0.09375,0.22678688601122127,0.3125,-0.21875,0.53125,0.40625,0.09375,-0.125,-0.3125,-0.53125,-0.21875
5d6807f9778de5001a120d9a,1,38.1,4,19.0,2.4375,4.375,4.0,4.5625,2,-0.28125,0.6875,0.5,0.78125,0.421875,0.4831132760543846,0.78125,-0.28125,1.0625,-0.96875,-0.78125,-1.0625,0.1875,-0.09375,-0.28125
58a1fe40ea3d11000170d9b9,2,30.7,3,5.3,3.5,4.4375,3.0625,4.75,1,0.25,0.71875,0.03125,0.875,0.46875,0.39446033809919767,0.875,0.03125,0.84375,-0.46875,0.21875,-0.625,0.6875,-0.15625,-0.84375
60d2d061fd054556769ca306,1,19.9,3,0.0,3.0,2.8125,3.0625,3.4375,1,0.0,-0.09375,0.03125,0.21875,0.0390625,0.13103901693134504,0.21875,-0.09375,0.3125,0.09375,-0.03125,-0.21875,-0.125,-0.3125,-0.1875
60ff4b84b52195c0b11131dd,2,30.1,5,7.1,3.125,3.0,3.75,4.5,2,0.0625,0.0,0.375,0.75,0.296875,0.34375,0.75,0.0,0.75,0.0625,-0.3125,-0.6875,-0.375,-0.75,-0.375
5fbd371dc57ae80a38ba00c2,1,33.2,4,10.0,3.5625,2.6875,4.0,4.625,2,0.28125,-0.15625,0.5,0.8125,0.359375,0.4070504933870817,0.8125,-0.15625,0.96875,0.4375,-0.21875,-0.53125,-0.65625,-0.96875,-0.3125
5a95fee189de8200013eddd4,2,40.0,3,20.0,4.6875,3.5625,4.0,4.3125,2,0.84375,0.28125,0.5,0.65625,0.5703125,0.2385052737886523,0.84375,0.28125,0.5625,0.5625,0.34375,0.1875,-0.21875,-0.375,-0.15625
629a6460a0232815dab01a01,2,31.0,4,6.7,3.625,3.75,3.25,3.5,3,0.3125,0.375,0.125,0.25,0.265625,0.10673907047874581,0.375,0.125,0.25,-0.0625,0.1875,0.0625,0.25,0.125,-0.125
5db5dacdb2d499000a8f4439,4,31.9,5,12.9,2.9375,2.6875,3.5625,3.3125,2,-0.03125,-0.15625,0.28125,0.15625,0.0625,0.1943203969393503,0.28125,-0.15625,0.4375,0.125,-0.3125,-0.1875,-0.4375,-0.3125,0.125
5dcf4136cf8e7e086ea019e4,2,55.0,4,30.5,3.4375,3.25,1.625,2.9375,3,0.21875,0.125,-0.6875,-0.03125,-0.09375,0.40904487325149713,0.21875,-0.6875,0.90625,0.09375,0.90625,0.25,0.8125,0.15625,-0.65625
